ID,Product_ID,Product_Name,Sub_Category,Category
1841,OFF-FA-3022,Advantus Clamps- Metal,9,2
1842,OFF-FA-3040,Advantus Map Pennant Flags and Round Head Tacks,9,2
1843,OFF-FA-3044,Advantus Paper Clips- Assorted Sizes,9,2
1844,OFF-FA-3045,Advantus Paper Clips- Bulk Pack,9,2
1845,OFF-FA-3046,Advantus Paper Clips- Metal,9,2
1846,OFF-FA-3051,Advantus Plastic Paper Clips,9,2
1847,OFF-FA-3052,Advantus Push Pins,9,2
1848,OFF-FA-3053,Advantus Push Pins- 12 Pack,9,2
1849,OFF-FA-3054,Advantus Push Pins- Aluminum Head,9,2
1850,OFF-FA-3055,Advantus Push Pins- Assorted Sizes,9,2
1851,OFF-FA-3056,Advantus Push Pins- Bulk Pack,9,2
1852,OFF-FA-3057,Advantus Push Pins- Metal,9,2
1853,OFF-FA-3060,Advantus Rubber Bands- 12 Pack,9,2
1854,OFF-FA-3061,Advantus Rubber Bands- Assorted Sizes,9,2
1855,OFF-FA-3062,Advantus Rubber Bands- Bulk Pack,9,2
1856,OFF-FA-3063,Advantus Rubber Bands- Metal,9,2
1857,OFF-FA-3064,Advantus SlideClip Paper Clips,9,2
1858,OFF-FA-3068,Advantus Staples- 12 Pack,9,2
1859,OFF-FA-3069,Advantus Staples- Assorted Sizes,9,2
1860,OFF-FA-3070,Advantus Staples- Bulk Pack,9,2
1861,OFF-FA-3071,Advantus Staples- Metal,9,2
1862,OFF-FA-3072,Advantus Thumb Tacks- 12 Pack,9,2
1863,OFF-FA-3073,Advantus Thumb Tacks- Assorted Sizes,9,2
1864,OFF-FA-3074,Advantus Thumb Tacks- Bulk Pack,9,2
1865,OFF-FA-3075,Advantus Thumb Tacks- Metal,9,2
1866,OFF-FA-3076,Advantus T-Pin Paper Clips,9,2
1867,OFF-FA-3080,Alliance Big Bands Rubber Bands- 12/Pack,9,2
1868,OFF-FA-3081,Alliance Rubber Bands,9,2
1869,OFF-FA-3082,Alliance Super-Size Bands- Assorted Sizes,9,2
1870,OFF-FA-3158,Assorted Color Push Pins,9,2
1871,OFF-FA-3330,Bagged Rubber Bands,9,2
1872,OFF-FA-3472,Binder Clips by OIC,9,2
1873,OFF-FA-3586,Brites Rubber Bands- 1 1/2 oz. Box,9,2
1874,OFF-FA-3835,Colored Push Pins,9,2
1875,OFF-FA-4842,Ideal Clamps,9,2
1876,OFF-FA-5459,OIC Binder Clips,9,2
1877,OFF-FA-5460,OIC Binder Clips- Mini- 1/4 Capacity- Black,9,2
1878,OFF-FA-5461,OIC Bulk Pack Metal Binder Clips,9,2
1879,OFF-FA-5462,OIC Clamps- 12 Pack,9,2
1880,OFF-FA-5463,OIC Clamps- Assorted Sizes,9,2
1881,OFF-FA-5464,OIC Clamps- Bulk Pack,9,2
1882,OFF-FA-5465,OIC Clamps- Metal,9,2
1883,OFF-FA-5466,OIC Colored Binder Clips- Assorted Sizes,9,2
1884,OFF-FA-5467,OIC Paper Clips- 12 Pack,9,2
1885,OFF-FA-5468,OIC Paper Clips- Assorted Sizes,9,2
1886,OFF-FA-5469,OIC Paper Clips- Bulk Pack,9,2
1887,OFF-FA-5470,OIC Paper Clips- Metal,9,2
1888,OFF-FA-5471,OIC Push Pins- 12 Pack,9,2
1889,OFF-FA-5472,OIC Push Pins- Assorted Sizes,9,2
1890,OFF-FA-5473,OIC Push Pins- Bulk Pack,9,2
1891,OFF-FA-5474,OIC Push Pins- Metal,9,2
1892,OFF-FA-5475,OIC Rubber Bands- 12 Pack,9,2
1893,OFF-FA-5476,OIC Rubber Bands- Assorted Sizes,9,2
1894,OFF-FA-5477,OIC Rubber Bands- Bulk Pack,9,2
1895,OFF-FA-5478,OIC Rubber Bands- Metal,9,2
1896,OFF-FA-5480,OIC Staples- 12 Pack,9,2
1897,OFF-FA-5481,OIC Staples- Assorted Sizes,9,2
1898,OFF-FA-5482,OIC Staples- Bulk Pack,9,2
1899,OFF-FA-5483,OIC Staples- Metal,9,2
1900,OFF-FA-5484,OIC Thumb Tacks- 12 Pack,9,2
1901,OFF-FA-5485,OIC Thumb Tacks- Assorted Sizes,9,2
1902,OFF-FA-5486,OIC Thumb Tacks- Bulk Pack,9,2
1903,OFF-FA-5487,OIC Thumb Tacks- Metal,9,2
1904,OFF-FA-5488,OIC Thumb-Tacks,9,2
1905,OFF-FA-5616,Plymouth Boxed Rubber Bands by Plymouth,9,2
1906,OFF-FA-5680,Revere Boxed Rubber Bands by Revere,9,2
1907,OFF-FA-5717,Rubber Band Ball,9,2
1908,OFF-FA-6129,Staples,9,2
1909,OFF-FA-6159,Sterling Rubber Bands by Alliance,9,2
1910,OFF-FA-6184,Stockwell Clamps- 12 Pack,9,2
1911,OFF-FA-6185,Stockwell Clamps- Assorted Sizes,9,2
1912,OFF-FA-6186,Stockwell Clamps- Bulk Pack,9,2
1913,OFF-FA-6187,Stockwell Clamps- Metal,9,2
1914,OFF-FA-6188,Stockwell Gold Paper Clips,9,2
1915,OFF-FA-6189,Stockwell Paper Clips- Assorted Sizes,9,2
1916,OFF-FA-6190,Stockwell Paper Clips- Bulk Pack,9,2
1917,OFF-FA-6191,Stockwell Paper Clips- Metal,9,2
1918,OFF-FA-6192,Stockwell Push Pins,9,2
1919,OFF-FA-6193,Stockwell Push Pins- 12 Pack,9,2
1920,OFF-FA-6194,Stockwell Push Pins- Assorted Sizes,9,2
1921,OFF-FA-6195,Stockwell Push Pins- Bulk Pack,9,2
1922,OFF-FA-6196,Stockwell Push Pins- Metal,9,2
1923,OFF-FA-6197,Stockwell Rubber Bands- 12 Pack,9,2
1924,OFF-FA-6198,Stockwell Rubber Bands- Assorted Sizes,9,2
1925,OFF-FA-6199,Stockwell Rubber Bands- Bulk Pack,9,2
1926,OFF-FA-6200,Stockwell Rubber Bands- Metal,9,2
1927,OFF-FA-6201,Stockwell Staples- 12 Pack,9,2
1928,OFF-FA-6202,Stockwell Staples- Assorted Sizes,9,2
1929,OFF-FA-6203,Stockwell Staples- Bulk Pack,9,2
1930,OFF-FA-6204,Stockwell Staples- Metal,9,2
1931,OFF-FA-6205,Stockwell Thumb Tacks- 12 Pack,9,2
1932,OFF-FA-6206,Stockwell Thumb Tacks- Assorted Sizes,9,2
1933,OFF-FA-6207,Stockwell Thumb Tacks- Bulk Pack,9,2
1934,OFF-FA-6208,Stockwell Thumb Tacks- Metal,9,2
1935,OFF-FA-6217,Super Bands- 12/Pack,9,2
1936,OFF-FA-6314,Translucent Push Pins by OIC,9,2
1937,OFF-FA-6344,Vinyl Coated Wire Paper Clips in Organizer Box- 800/Box,9,2
1938,OFF-LA-3083,Alphabetical Labels for Top Tab Filing,11,2
1939,OFF-LA-3184,Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters- on Rolls- White- 250/Roll,11,2
1940,OFF-LA-3190,Avery 4027 File Folder Labels for Dot Matrix Printers- 5000 Labels per Box- White,11,2
1941,OFF-LA-3191,Avery 473,11,2
1942,OFF-LA-3192,Avery 474,11,2
1943,OFF-LA-3193,Avery 475,11,2
1944,OFF-LA-3194,Avery 476,11,2
1945,OFF-LA-3195,Avery 477,11,2
1946,OFF-LA-3196,Avery 478,11,2
1947,OFF-LA-3197,Avery 479,11,2
1948,OFF-LA-3198,Avery 48,11,2
1949,OFF-LA-3199,Avery 480,11,2
1950,OFF-LA-3200,Avery 481,11,2
1951,OFF-LA-3201,Avery 482,11,2
1952,OFF-LA-3202,Avery 483,11,2
1953,OFF-LA-3203,Avery 484,11,2
1954,OFF-LA-3204,Avery 485,11,2
1955,OFF-LA-3205,Avery 486,11,2
1956,OFF-LA-3206,Avery 487,11,2
1957,OFF-LA-3207,Avery 488,11,2
1958,OFF-LA-3208,Avery 489,11,2
1959,OFF-LA-3209,Avery 49,11,2
1960,OFF-LA-3210,Avery 490,11,2
1961,OFF-LA-3211,Avery 491,11,2
1962,OFF-LA-3212,Avery 492,11,2
1963,OFF-LA-3213,Avery 493,11,2
1964,OFF-LA-3214,Avery 494,11,2
1965,OFF-LA-3215,Avery 495,11,2
1966,OFF-LA-3216,Avery 496,11,2
1967,OFF-LA-3217,Avery 497,11,2
1968,OFF-LA-3218,Avery 498,11,2
1969,OFF-LA-3219,Avery 499,11,2
1970,OFF-LA-3220,Avery 5,11,2
1971,OFF-LA-3221,Avery 50,11,2
1972,OFF-LA-3222,Avery 500,11,2
1973,OFF-LA-3223,Avery 501,11,2
1974,OFF-LA-3224,Avery 502,11,2
1975,OFF-LA-3225,Avery 503,11,2
1976,OFF-LA-3226,Avery 505,11,2
1977,OFF-LA-3227,Avery 506,11,2
1978,OFF-LA-3228,Avery 507,11,2
1979,OFF-LA-3229,Avery 508,11,2
1980,OFF-LA-3230,Avery 509,11,2
1981,OFF-LA-3231,Avery 51,11,2
1982,OFF-LA-3232,Avery 510,11,2
1983,OFF-LA-3233,Avery 511,11,2
1984,OFF-LA-3234,Avery 512,11,2
1985,OFF-LA-3235,Avery 513,11,2
1986,OFF-LA-3236,Avery 514,11,2
1987,OFF-LA-3237,Avery 515,11,2
1988,OFF-LA-3238,Avery 516,11,2
1989,OFF-LA-3239,Avery 517,11,2
1990,OFF-LA-3240,Avery 518,11,2
1991,OFF-LA-3241,Avery 519,11,2
1992,OFF-LA-3242,Avery 52,11,2
1993,OFF-LA-3243,Avery 520,11,2
1994,OFF-LA-3244,Avery Address/Shipping Labels for Typewriters- 4 x 2,11,2
1995,OFF-LA-3260,Avery Color Coded Labels- 5000 Label Set,11,2
1996,OFF-LA-3261,Avery Color Coded Labels- Adjustable,11,2
1997,OFF-LA-3262,Avery Color Coded Labels- Alphabetical,11,2
1998,OFF-LA-3263,Avery Color Coded Labels- Laser Printer Compatible,11,2
1999,OFF-LA-3270,Avery File Folder Labels,11,2
2000,OFF-LA-3271,Avery File Folder Labels- 5000 Label Set,11,2
2001,OFF-LA-3272,Avery File Folder Labels- Adjustable,11,2
2002,OFF-LA-3273,Avery File Folder Labels- Alphabetical,11,2
2003,OFF-LA-3274,Avery File Folder Labels- Laser Printer Compatible,11,2
2004,OFF-LA-3297,Avery Legal Exhibit Labels- 5000 Label Set,11,2
2005,OFF-LA-3298,Avery Legal Exhibit Labels- Adjustable,11,2
2006,OFF-LA-3299,Avery Legal Exhibit Labels- Alphabetical,11,2
2007,OFF-LA-3300,Avery Legal Exhibit Labels- Laser Printer Compatible,11,2
2008,OFF-LA-3310,Avery Removable Labels- 5000 Label Set,11,2
2009,OFF-LA-3311,Avery Removable Labels- Adjustable,11,2
2010,OFF-LA-3312,Avery Removable Labels- Alphabetical,11,2
2011,OFF-LA-3313,Avery Removable Labels- Laser Printer Compatible,11,2
2012,OFF-LA-3314,Avery Round Labels- 5000 Label Set,11,2
2013,OFF-LA-3315,Avery Round Labels- Adjustable,11,2
2014,OFF-LA-3316,Avery Round Labels- Alphabetical,11,2
2015,OFF-LA-3317,Avery Round Labels- Laser Printer Compatible,11,2
2016,OFF-LA-3320,Avery Shipping Labels- 5000 Label Set,11,2
2017,OFF-LA-3321,Avery Shipping Labels- Adjustable,11,2
2018,OFF-LA-3322,Avery Shipping Labels- Alphabetical,11,2
2019,OFF-LA-3323,Avery Shipping Labels- Laser Printer Compatible,11,2
2020,OFF-LA-3327,Avery White Multi-Purpose Labels,11,2
2021,OFF-LA-3833,Color-Coded Legal Exhibit Labels,11,2
2022,OFF-LA-3980,Dot Matrix Printer Tape Reel Labels- White- 5000/Box,11,2
2023,OFF-LA-4526,Harbour Creations Color Coded Labels- 5000 Label Set,11,2
2024,OFF-LA-4527,Harbour Creations Color Coded Labels- Adjustable,11,2
2025,OFF-LA-4528,Harbour Creations Color Coded Labels- Alphabetical,11,2
2026,OFF-LA-4529,Harbour Creations Color Coded Labels- Laser Printer Compatible,11,2
2027,OFF-LA-4533,Harbour Creations File Folder Labels- 5000 Label Set,11,2
2028,OFF-LA-4534,Harbour Creations File Folder Labels- Adjustable,11,2
2029,OFF-LA-4535,Harbour Creations File Folder Labels- Alphabetical,11,2
2030,OFF-LA-4536,Harbour Creations File Folder Labels- Laser Printer Compatible,11,2
2031,OFF-LA-4537,Harbour Creations Legal Exhibit Labels- 5000 Label Set,11,2
2032,OFF-LA-4538,Harbour Creations Legal Exhibit Labels- Adjustable,11,2
2033,OFF-LA-4539,Harbour Creations Legal Exhibit Labels- Alphabetical,11,2
2034,OFF-LA-4540,Harbour Creations Legal Exhibit Labels- Laser Printer Compatible,11,2
2035,OFF-LA-4541,Harbour Creations Removable Labels- 5000 Label Set,11,2
2036,OFF-LA-4542,Harbour Creations Removable Labels- Adjustable,11,2
2037,OFF-LA-4543,Harbour Creations Removable Labels- Laser Printer Compatible,11,2
2038,OFF-LA-4548,Harbour Creations Round Labels- 5000 Label Set,11,2
2039,OFF-LA-4549,Harbour Creations Round Labels- Adjustable,11,2
2040,OFF-LA-4550,Harbour Creations Round Labels- Alphabetical,11,2
2041,OFF-LA-4551,Harbour Creations Round Labels- Laser Printer Compatible,11,2
2042,OFF-LA-4552,Harbour Creations Shipping Labels- 5000 Label Set,11,2
2043,OFF-LA-4553,Harbour Creations Shipping Labels- Adjustable,11,2
2044,OFF-LA-4554,Harbour Creations Shipping Labels- Alphabetical,11,2
2045,OFF-LA-4555,Harbour Creations Shipping Labels- Laser Printer Compatible,11,2
2046,OFF-LA-4637,Hon Color Coded Labels- 5000 Label Set,11,2
2047,OFF-LA-4638,Hon Color Coded Labels- Adjustable,11,2
2048,OFF-LA-4639,Hon Color Coded Labels- Alphabetical,11,2
2049,OFF-LA-4640,Hon Color Coded Labels- Laser Printer Compatible,11,2
2050,OFF-LA-4657,Hon File Folder Labels- 5000 Label Set,11,2
2051,OFF-LA-4658,Hon File Folder Labels- Adjustable,11,2
2052,OFF-LA-4659,Hon File Folder Labels- Alphabetical,11,2
2053,OFF-LA-4660,Hon File Folder Labels- Laser Printer Compatible,11,2
2054,OFF-LA-4662,Hon Legal Exhibit Labels- 5000 Label Set,11,2
2055,OFF-LA-4663,Hon Legal Exhibit Labels- Adjustable,11,2
2056,OFF-LA-4664,Hon Legal Exhibit Labels- Alphabetical,11,2
2057,OFF-LA-4665,Hon Legal Exhibit Labels- Laser Printer Compatible,11,2
2058,OFF-LA-4678,Hon Removable Labels- 5000 Label Set,11,2
2059,OFF-LA-4679,Hon Removable Labels- Adjustable,11,2
2060,OFF-LA-4680,Hon Removable Labels- Laser Printer Compatible,11,2
2061,OFF-LA-4685,Hon Round Labels- 5000 Label Set,11,2
2062,OFF-LA-4686,Hon Round Labels- Adjustable,11,2
2063,OFF-LA-4687,Hon Round Labels- Alphabetical,11,2
2064,OFF-LA-4688,Hon Round Labels- Laser Printer Compatible,11,2
2065,OFF-LA-4693,Hon Shipping Labels- 5000 Label Set,11,2
2066,OFF-LA-4694,Hon Shipping Labels- Adjustable,11,2
2067,OFF-LA-4695,Hon Shipping Labels- Alphabetical,11,2
2068,OFF-LA-4696,Hon Shipping Labels- Laser Printer Compatible,11,2
2069,OFF-LA-5374,Novimex Color Coded Labels- 5000 Label Set,11,2
2070,OFF-LA-5375,Novimex Color Coded Labels- Adjustable,11,2
2071,OFF-LA-5376,Novimex Color Coded Labels- Alphabetical,11,2
2072,OFF-LA-5377,Novimex Color Coded Labels- Laser Printer Compatible,11,2
2073,OFF-LA-5382,Novimex File Folder Labels- 5000 Label Set,11,2
2074,OFF-LA-5383,Novimex File Folder Labels- Adjustable,11,2
2075,OFF-LA-5384,Novimex File Folder Labels- Alphabetical,11,2
2076,OFF-LA-5385,Novimex File Folder Labels- Laser Printer Compatible,11,2
2077,OFF-LA-5387,Novimex Legal Exhibit Labels- 5000 Label Set,11,2
2078,OFF-LA-5388,Novimex Legal Exhibit Labels- Adjustable,11,2
2079,OFF-LA-5389,Novimex Legal Exhibit Labels- Alphabetical,11,2
2080,OFF-LA-5390,Novimex Legal Exhibit Labels- Laser Printer Compatible,11,2
2081,OFF-LA-5391,Novimex Removable Labels- 5000 Label Set,11,2
2082,OFF-LA-5392,Novimex Removable Labels- Adjustable,11,2
2083,OFF-LA-5393,Novimex Removable Labels- Laser Printer Compatible,11,2
2084,OFF-LA-5398,Novimex Round Labels- 5000 Label Set,11,2
2085,OFF-LA-5399,Novimex Round Labels- Adjustable,11,2
2086,OFF-LA-5400,Novimex Round Labels- Alphabetical,11,2
2087,OFF-LA-5401,Novimex Round Labels- Laser Printer Compatible,11,2
2088,OFF-LA-5402,Novimex Shipping Labels- 5000 Label Set,11,2
2089,OFF-LA-5403,Novimex Shipping Labels- Adjustable,11,2
2090,OFF-LA-5404,Novimex Shipping Labels- Alphabetical,11,2
2091,OFF-LA-5405,Novimex Shipping Labels- Laser Printer Compatible,11,2
2092,OFF-LA-5591,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,11,2
2093,OFF-LA-5592,Permanent Self-Adhesive File Folder Labels for Typewriters- 1 1/8 x 3 1/2- White,11,2
2094,OFF-LA-5715,Round Specialty Laser Printer Labels,11,2
2095,OFF-LA-5976,Self-Adhesive Address Labels for Typewriters by Universal,11,2
2096,OFF-LA-5977,Self-Adhesive Address Labels for Typewriters with Dispenser Box,11,2
2097,OFF-LA-5978,Self-Adhesive Removable Labels,11,2
2098,OFF-LA-6021,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,11,2
2099,OFF-LA-6022,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,11,2
2100,OFF-LA-6027,Smead Color Coded Labels- 5000 Label Set,11,2
2101,OFF-LA-6028,Smead Color Coded Labels- Adjustable,11,2
2102,OFF-LA-6029,Smead Color Coded Labels- Alphabetical,11,2
2103,OFF-LA-6030,Smead Color Coded Labels- Laser Printer Compatible,11,2
2104,OFF-LA-6034,Smead File Folder Labels- 5000 Label Set,11,2
2105,OFF-LA-6035,Smead File Folder Labels- Adjustable,11,2
2106,OFF-LA-6036,Smead File Folder Labels- Alphabetical,11,2
2107,OFF-LA-6037,Smead File Folder Labels- Laser Printer Compatible,11,2
2108,OFF-LA-6042,Smead Legal Exhibit Labels- 5000 Label Set,11,2
2109,OFF-LA-6043,Smead Legal Exhibit Labels- Adjustable,11,2
2110,OFF-LA-6044,Smead Legal Exhibit Labels- Alphabetical,11,2
2111,OFF-LA-6045,Smead Legal Exhibit Labels- Laser Printer Compatible,11,2
2112,OFF-LA-6050,Smead Removable Labels- 5000 Label Set,11,2
2113,OFF-LA-6051,Smead Removable Labels- Adjustable,11,2
2114,OFF-LA-6052,Smead Removable Labels- Laser Printer Compatible,11,2
2115,OFF-LA-6053,Smead Round Labels- 5000 Label Set,11,2
2116,OFF-LA-6054,Smead Round Labels- Adjustable,11,2
2117,OFF-LA-6055,Smead Round Labels- Alphabetical,11,2
2118,OFF-LA-6056,Smead Round Labels- Laser Printer Compatible,11,2
2119,OFF-LA-6061,Smead Shipping Labels- 5000 Label Set,11,2
2120,OFF-LA-6062,Smead Shipping Labels- Adjustable,11,2
2121,OFF-LA-6063,Smead Shipping Labels- Alphabetical,11,2
2122,OFF-LA-6064,Smead Shipping Labels- Laser Printer Compatible,11,2
2123,OFF-PA-2847,While you Were Out Message Book- One Form per Page,13,2
2124,OFF-PA-2856,1/4 Fold Party Design Invitations & White Envelopes- 24 8-1/2 X 11 Cards- 25 Env./Pack,13,2
2125,OFF-PA-2859,14-7/8 x 11 Blue Bar Computer Printout Paper,13,2
2126,OFF-PA-3007,Adams While You Were Out Message Pads,13,2
2127,OFF-PA-3008,Adams Phone Message Book- 200 Message Capacity- 8 1/16” x 11”,13,2
2128,OFF-PA-3009,Adams Phone Message Book- Professional- 400 Message Capacity- 5 3/6” x 11”,13,2
2129,OFF-PA-3010,Adams Telephone Message Book W/Dividers/Space For Phone Numbers- 5 1/4X8 1/2- 200/Messages,13,2
2130,OFF-PA-3011,Adams Telephone Message Book W/Dividers/Space For Phone Numbers- 5 1/4X8 1/2- 300/Messages,13,2
2131,OFF-PA-3012,Adams Telephone Message Book w/Frequently-Called Numbers Space- 400 Messages per Book,13,2
2132,OFF-PA-3013,Adams Telephone Message Books- 5 1/4” x 11”,13,2
2133,OFF-PA-3014,Adams Write n' Stick Phone Message Book- 11 X 5 1/4- 200 Messages,13,2
2134,OFF-PA-3041,Advantus Motivational Note Cards,13,2
2135,OFF-PA-3113,Ampad Evidence Wirebond Steno Books- 6 x 9,13,2
2136,OFF-PA-3114,Ampad Gold Fibre Wirebound Steno Books- 6 x 9- Gregg Ruled,13,2
2137,OFF-PA-3115,Ampad Phone Message Book- Recycled- 400 Message Capacity- 5 ¾” x 11”,13,2
2138,OFF-PA-3116,Ampad Poly Cover Wirebound Steno Book- 6 x 9 Assorted Colors- Gregg Ruled,13,2
2139,OFF-PA-3155,Array Memo Cubes,13,2
2140,OFF-PA-3156,Array Parchment Paper- Assorted Colors,13,2
2141,OFF-PA-3159,Astroparche Fine Business Paper,13,2
2142,OFF-PA-3304,Avery Personal Creations Heavyweight Cards,13,2
2143,OFF-PA-3328,Avoid Verbal Orders Carbonless Minifold Book,13,2
2144,OFF-PA-3507,Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book,13,2
2145,OFF-PA-3508,Black Print Carbonless Snap-Off Rapid Letter- 8 1/2 x 7,13,2
2146,OFF-PA-3842,Computer Printout Paper with Letter-Trim Fine Perforations,13,2
2147,OFF-PA-3843,Computer Printout Paper with Letter-Trim Perforations,13,2
2148,OFF-PA-3986,Eaton Cards & Envelopes- 8.5 x 11,13,2
2149,OFF-PA-3987,Eaton Cards & Envelopes- Multicolor,13,2
2150,OFF-PA-3988,Eaton Cards & Envelopes- Premium,13,2
2151,OFF-PA-3989,Eaton Cards & Envelopes- Recycled,13,2
2152,OFF-PA-3990,Eaton Computer Printout Paper- 8.5 x 11,13,2
2153,OFF-PA-3991,Eaton Computer Printout Paper- Multicolor,13,2
2154,OFF-PA-3992,Eaton Computer Printout Paper- Premium,13,2
2155,OFF-PA-3993,Eaton Computer Printout Paper- Recycled,13,2
2156,OFF-PA-3994,Eaton Memo Slips- 8.5 x 11,13,2
2157,OFF-PA-3995,Eaton Memo Slips- Multicolor,13,2
2158,OFF-PA-3996,Eaton Memo Slips- Premium,13,2
2159,OFF-PA-3997,Eaton Memo Slips- Recycled,13,2
2160,OFF-PA-3998,Eaton Message Books- 8.5 x 11,13,2
2161,OFF-PA-3999,Eaton Message Books- Multicolor,13,2
2162,OFF-PA-4000,Eaton Message Books- Premium,13,2
2163,OFF-PA-4001,Eaton Message Books- Recycled,13,2
2164,OFF-PA-4002,Eaton Note Cards- 8.5 x 11,13,2
2165,OFF-PA-4003,Eaton Note Cards- Multicolor,13,2
2166,OFF-PA-4004,Eaton Note Cards- Premium,13,2
2167,OFF-PA-4005,Eaton Parchment Paper- 8.5 x 11,13,2
2168,OFF-PA-4006,Eaton Parchment Paper- Multicolor,13,2
2169,OFF-PA-4007,Eaton Parchment Paper- Premium,13,2
2170,OFF-PA-4008,Eaton Parchment Paper- Recycled,13,2
2171,OFF-PA-4009,Eaton Premium Continuous-Feed Paper- 25% Cotton- Letter Size- White- 1000 Shts/Box,13,2
2172,OFF-PA-4014,EcoTones Memo Sheets,13,2
2173,OFF-PA-4139,Embossed Ink Jet Note Cards,13,2
2174,OFF-PA-4143,Enermax Cards & Envelopes- 8.5 x 11,13,2
2175,OFF-PA-4144,Enermax Cards & Envelopes- Multicolor,13,2
2176,OFF-PA-4145,Enermax Cards & Envelopes- Premium,13,2
2177,OFF-PA-4146,Enermax Cards & Envelopes- Recycled,13,2
2178,OFF-PA-4147,Enermax Computer Printout Paper- 8.5 x 11,13,2
2179,OFF-PA-4148,Enermax Computer Printout Paper- Multicolor,13,2
2180,OFF-PA-4149,Enermax Computer Printout Paper- Premium,13,2
2181,OFF-PA-4150,Enermax Computer Printout Paper- Recycled,13,2
2182,OFF-PA-4159,Enermax Memo Slips- 8.5 x 11,13,2
2183,OFF-PA-4160,Enermax Memo Slips- Multicolor,13,2
2184,OFF-PA-4161,Enermax Memo Slips- Premium,13,2
2185,OFF-PA-4162,Enermax Memo Slips- Recycled,13,2
2186,OFF-PA-4167,Enermax Message Books- 8.5 x 11,13,2
2187,OFF-PA-4168,Enermax Message Books- Multicolor,13,2
2188,OFF-PA-4169,Enermax Message Books- Premium,13,2
2189,OFF-PA-4170,Enermax Message Books- Recycled,13,2
2190,OFF-PA-4175,Enermax Note Cards- 8.5 x 11,13,2
2191,OFF-PA-4176,Enermax Note Cards- Multicolor,13,2
2192,OFF-PA-4177,Enermax Note Cards- Premium,13,2
2193,OFF-PA-4181,Enermax Parchment Paper- 8.5 x 11,13,2
2194,OFF-PA-4182,Enermax Parchment Paper- Multicolor,13,2
2195,OFF-PA-4183,Enermax Parchment Paper- Premium,13,2
2196,OFF-PA-4184,Enermax Parchment Paper- Recycled,13,2
2197,OFF-PA-4217,Eureka Recycled Copy Paper 8 1/2 x 11- Ream,13,2
2198,OFF-PA-4390,Geographics Note Cards- Blank- White- 8 1/2 x 11,13,2
2199,OFF-PA-4460,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),13,2
2200,OFF-PA-4461,Green Bar Cards & Envelopes- 8.5 x 11,13,2
2201,OFF-PA-4462,Green Bar Cards & Envelopes- Multicolor,13,2
2202,OFF-PA-4463,Green Bar Cards & Envelopes- Premium,13,2
2203,OFF-PA-4464,Green Bar Cards & Envelopes- Recycled,13,2
2204,OFF-PA-4465,Green Bar Computer Printout Paper,13,2
2205,OFF-PA-4466,Green Bar Computer Printout Paper- 8.5 x 11,13,2
2206,OFF-PA-4467,Green Bar Computer Printout Paper- Multicolor,13,2
2207,OFF-PA-4468,Green Bar Computer Printout Paper- Premium,13,2
2208,OFF-PA-4469,Green Bar Computer Printout Paper- Recycled,13,2
2209,OFF-PA-4470,Green Bar Memo Slips- 8.5 x 11,13,2
2210,OFF-PA-4471,Green Bar Memo Slips- Multicolor,13,2
2211,OFF-PA-4472,Green Bar Memo Slips- Premium,13,2
2212,OFF-PA-4473,Green Bar Memo Slips- Recycled,13,2
2213,OFF-PA-4474,Green Bar Message Books- 8.5 x 11,13,2
2214,OFF-PA-4475,Green Bar Message Books- Multicolor,13,2
2215,OFF-PA-4476,Green Bar Message Books- Premium,13,2
2216,OFF-PA-4477,Green Bar Message Books- Recycled,13,2
2217,OFF-PA-4478,Green Bar Note Cards- 8.5 x 11,13,2
2218,OFF-PA-4479,Green Bar Note Cards- Multicolor,13,2
2219,OFF-PA-4480,Green Bar Note Cards- Premium,13,2
2220,OFF-PA-4481,Green Bar Parchment Paper- 8.5 x 11,13,2
2221,OFF-PA-4482,Green Bar Parchment Paper- Multicolor,13,2
2222,OFF-PA-4483,Green Bar Parchment Paper- Premium,13,2
2223,OFF-PA-4484,Green Bar Parchment Paper- Recycled,13,2
2224,OFF-PA-4513,Hammermill Color Copier Paper (28Lb. and 96 Bright),13,2
2225,OFF-PA-4514,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),13,2
2226,OFF-PA-4781,HP Office Paper (20Lb. and 87 Bright),13,2
2227,OFF-PA-4782,HP Office Recycled Paper (20Lb. and 87 Bright),13,2
2228,OFF-PA-4838,IBM Multi-Purpose Copy Paper- 8 1/2 x 11- Case,13,2
2229,OFF-PA-4881,Important Message Pads- 50 4-1/4 x 5-1/2 Forms per Pad,13,2
2230,OFF-PA-4882,Ink Jet Note and Greeting Cards- 8-1/2 x 5-1/2 Card Size,13,2
2231,OFF-PA-4892,It's Hot Message Books with Stickers- 2 3/4 x 5,13,2
2232,OFF-PA-5155,Loose Memo Sheets,13,2
2233,OFF-PA-5190,Memo Book- 100 Message Capacity- 5 3/8” x 11”,13,2
2234,OFF-PA-5227,Message Book- Phone- Wirebound Standard Line Memo- 2 3/4 X 5,13,2
