ID,Customer_ID,Customer_Name_ID,Segment
9612,KM-1672093,449,1
9613,KM-6225134,416,2
9614,KM-622530,416,2
9615,KM-622595,416,2
9616,KM-6375103,426,3
9617,KM-6375146,426,3
9618,KM-637519,426,3
9619,KM-637523,426,3
9620,KM-637595,426,3
9621,KM-6660107,445,1
9622,KM-6660116,445,1
9623,KM-6660134,445,1
9624,KM-6720134,449,1
9625,KM-672060,449,1
9626,KM-672061,449,1
9627,KN-16390102,427,2
9628,KN-16390120,427,2
9629,KN-16390139,427,2
9630,KN-163901402,427,2
9631,KN-163901404,427,2
9632,KN-163901406,427,2
9633,KN-1639031,427,2
9634,KN-1639039,427,2
9635,KN-1639045,427,2
9636,KN-1639048,427,2
9637,KN-163905,427,2
9638,KN-1639051,427,2
9639,KN-1639055,427,2
9640,KN-1639058,427,2
9641,KN-1639059,427,2
9642,KN-163907,427,2
9643,KN-1639082,427,2
9644,KN-16450120,431,2
9645,KN-16450130,431,2
9646,KN-16450139,431,2
9647,KN-164501402,431,2
9648,KN-164501404,431,2
9649,KN-164501406,431,2
9650,KN-164501408,431,2
9651,KN-16450144,431,2
9652,KN-1645027,431,2
9653,KN-1645031,431,2
9654,KN-1645045,431,2
9655,KN-1645048,431,2
9656,KN-1645058,431,2
9657,KN-1645064,431,2
9658,KN-164507,431,2
9659,KN-1645082,431,2
9660,KN-1645098,431,2
9661,KN-16705120,448,3
9662,KN-167051402,448,3
9663,KN-167051404,448,3
9664,KN-167051406,448,3
9665,KN-167051408,448,3
9666,KN-1670527,448,3
9667,KN-1670531,448,3
9668,KN-1670536,448,3
9669,KN-1670545,448,3
9670,KN-167055,448,3
9671,KN-167057,448,3
9672,KN-1670582,448,3
9673,KN-6390117,427,2
9674,KN-6390126,427,2
9675,KN-6390137,427,2
9676,KN-6450134,431,2
9677,KN-645022,431,2
9678,KN-645049,431,2
9679,KN-645069,431,2
9680,KN-645087,431,2
9681,KN-645095,431,2
9682,KN-6705107,448,3
9683,KN-6705134,448,3
9684,KN-670533,448,3
9685,KN-670560,448,3
9686,KS-16300102,421,2
9687,KS-1630011,421,2
9688,KS-16300120,421,2
9689,KS-16300139,421,2
9690,KS-1630014,421,2
9691,KS-163001404,421,2
9692,KS-163001408,421,2
9693,KS-16300144,421,2
9694,KS-1630018,421,2
9695,KS-1630031,421,2
9696,KS-1630045,421,2
9697,KS-1630048,421,2
9698,KS-163005,421,2
9699,KS-1630051,421,2
9700,KS-163007,421,2
9701,KS-1630082,421,2
9702,KS-6300117,421,2
9703,KS-630033,421,2
9704,KS-630060,421,2
9705,KS-630087,421,2
9706,KT-16465113,432,1
9707,KT-16465120,432,1
9708,KT-16465139,432,1
9709,KT-164651402,432,1
9710,KT-164651404,432,1
9711,KT-164651408,432,1
9712,KT-16465141,432,1
9713,KT-16465144,432,1
9714,KT-1646518,432,1
9715,KT-1646527,432,1
9716,KT-1646545,432,1
9717,KT-1646548,432,1
9718,KT-164655,432,1
9719,KT-1646551,432,1
9720,KT-1646554,432,1
9721,KT-1646555,432,1
9722,KT-1646558,432,1
9723,KT-164657,432,1
9724,KT-1646598,432,1
9725,KT-16480102,433,1
9726,KT-16480104,433,1
9727,KT-164801402,433,1
9728,KT-164801404,433,1
9729,KT-164801406,433,1
9730,KT-164801408,433,1
9731,KT-1648048,433,1
9732,KT-1648058,433,1
9733,KT-1648059,433,1
9734,KT-1648082,433,1
9735,KT-1648092,433,1
9736,KT-6465134,432,1
9737,KT-6465137,432,1
9738,KT-646523,432,1
9739,KT-646529,432,1
9740,KT-646586,432,1
9741,KT-6480129,433,1
9742,KT-6480135,433,1
9743,KT-648038,433,1
9744,KT-648049,433,1
9745,KT-648063,433,1
9746,KT-648077,433,1
9747,KT-648095,433,1
9748,KW-16435101,430,1
9749,KW-16435120,430,1
9750,KW-16435124,430,1
9751,KW-16435139,430,1
9752,KW-164351402,430,1
9753,KW-164351406,430,1
9754,KW-164351408,430,1
9755,KW-1643518,430,1
9756,KW-1643527,430,1
9757,KW-1643545,430,1
9758,KW-1643548,430,1
9759,KW-1643555,430,1
9760,KW-1643559,430,1
9761,KW-1643564,430,1
9762,KW-164357,430,1
9763,KW-1643582,430,1
9764,KW-1643598,430,1
9765,KW-16570139,439,1
9766,KW-165701402,439,1
9767,KW-165701404,439,1
9768,KW-165701408,439,1
9769,KW-1657018,439,1
9770,KW-1657026,439,1
9771,KW-1657027,439,1
9772,KW-1657028,439,1
9773,KW-1657031,439,1
9774,KW-1657039,439,1
9775,KW-1657045,439,1
9776,KW-1657048,439,1
9777,KW-1657055,439,1
9778,KW-1657058,439,1
9779,KW-1657059,439,1
9780,KW-165707,439,1
9781,KW-1657080,439,1
9782,KW-1657082,439,1
9783,KW-1657098,439,1
9784,KW-6435146,430,1
9785,KW-6435147,430,1
9786,KW-643538,430,1
9787,KW-6570107,439,1
9788,KW-6570134,439,1
9789,KW-657038,439,1
9790,KW-657067,439,1
9791,KW-657086,439,1
9792,LA-16780102,453,2
9793,LA-16780120,453,2
9794,LA-167801402,453,2
9795,LA-167801404,453,2
9796,LA-167801406,453,2
9797,LA-167801408,453,2
9798,LA-1678018,453,2
9799,LA-1678021,453,2
9800,LA-1678027,453,2
9801,LA-1678045,453,2
9802,LA-1678048,453,2
9803,LA-1678051,453,2
9804,LA-1678058,453,2
9805,LA-1678059,453,2
9806,LA-1678066,453,2
9807,LA-167807,453,2
9808,LA-167808,453,2
9809,LA-1678088,453,2
9810,LA-1678091,453,2
9811,LA-1678092,453,2
9812,LA-6780103,453,2
9813,LA-6780107,453,2
9814,LA-6780108,453,2
9815,LA-6780117,453,2
9816,LA-6780134,453,2
9817,LA-678061,453,2
9818,LA-67808,453,2
9819,LA-678086,453,2
9820,LA-678087,453,2
9821,LB-16735102,450,1
9822,LB-16735120,450,1
9823,LB-16735125,450,1
9824,LB-16735139,450,1
9825,LB-167351402,450,1
9826,LB-167351404,450,1
9827,LB-167351408,450,1
9828,LB-16735143,450,1
9829,LB-1673518,450,1
9830,LB-1673526,450,1
9831,LB-1673528,450,1
9832,LB-1673531,450,1
9833,LB-1673536,450,1
9834,LB-1673539,450,1
9835,LB-1673545,450,1
9836,LB-1673548,450,1
9837,LB-167355,450,1
9838,LB-1673551,450,1
9839,LB-1673555,450,1
9840,LB-1673558,450,1
9841,LB-1673559,450,1
9842,LB-1673564,450,1
9843,LB-167358,450,1
9844,LB-1673582,450,1
9845,LB-16795101,454,3
9846,LB-1679511,454,3
9847,LB-16795130,454,3
9848,LB-16795139,454,3
9849,LB-167951402,454,3
9850,LB-167951404,454,3
9851,LB-167951406,454,3
9852,LB-167951408,454,3
9853,LB-1679531,454,3
9854,LB-1679539,454,3
9855,LB-1679548,454,3
9856,LB-1679555,454,3
9857,LB-1679558,454,3
9858,LB-1679564,454,3
9859,LB-167957,454,3
9860,LB-1679582,454,3
9861,LB-1679588,454,3
9862,LB-1679592,454,3
9863,LB-1679598,454,3
9864,LB-6735103,450,1
9865,LB-6735134,450,1
9866,LB-6735137,450,1
9867,LB-673522,450,1
9868,LB-673523,450,1
9869,LB-673533,450,1
9870,LB-673587,450,1
9871,LB-6795107,454,3
9872,LB-6795111,454,3
9873,LB-6795117,454,3
9874,LB-6795134,454,3
9875,LB-6795137,454,3
9876,LB-67958,454,3
9877,LB-679595,454,3
9878,LC-16870118,459,1
9879,LC-168701402,459,1
9880,LC-168701404,459,1
9881,LC-168701406,459,1
9882,LC-168701408,459,1
9883,LC-16870143,459,1
9884,LC-1687027,459,1
9885,LC-1687028,459,1
9886,LC-1687036,459,1
9887,LC-1687045,459,1
9888,LC-1687048,459,1
9889,LC-1687058,459,1
9890,LC-168707,459,1
9891,LC-1687093,459,1
9892,LC-168851402,460,1
9893,LC-168851404,460,1
9894,LC-168851406,460,1
9895,LC-168851408,460,1
9896,LC-1688518,460,1
9897,LC-1688527,460,1
9898,LC-1688545,460,1
9899,LC-1688548,460,1
9900,LC-1688555,460,1
9901,LC-1688558,460,1
9902,LC-1688559,460,1
9903,LC-168857,460,1
9904,LC-1688582,460,1
9905,LC-1688591,460,1
9906,LC-16930104,463,2
9907,LC-16930120,463,2
9908,LC-16930139,463,2
9909,LC-1693014,463,2
9910,LC-169301402,463,2
9911,LC-169301404,463,2
9912,LC-169301406,463,2
9913,LC-1693018,463,2
9914,LC-1693027,463,2
9915,LC-1693045,463,2
9916,LC-1693048,463,2
9917,LC-1693051,463,2
9918,LC-169307,463,2
9919,LC-1693092,463,2
9920,LC-1693093,463,2
9921,LC-1693097,463,2
9922,LC-16960102,465,3
9923,LC-169601404,465,3
9924,LC-169601406,465,3
9925,LC-169601408,465,3
9926,LC-1696018,465,3
9927,LC-1696027,465,3
9928,LC-1696036,465,3
9929,LC-1696045,465,3
9930,LC-1696055,465,3
9931,LC-1696058,465,3
9932,LC-1696064,465,3
9933,LC-169607,465,3
9934,LC-1696082,465,3
9935,LC-1696091,465,3
9936,LC-17050101,471,1
9937,LC-17050139,471,1
9938,LC-170501402,471,1
9939,LC-170501404,471,1
9940,LC-170501406,471,1
9941,LC-170501408,471,1
9942,LC-17050143,471,1
9943,LC-1705018,471,1
9944,LC-1705027,471,1
9945,LC-1705045,471,1
9946,LC-1705048,471,1
9947,LC-1705051,471,1
9948,LC-1705059,471,1
9949,LC-1705082,471,1
9950,LC-1705092,471,1
9951,LC-17140120,477,1
9952,LC-17140139,477,1
9953,LC-171401402,477,1
9954,LC-171401404,477,1
9955,LC-171401406,477,1
9956,LC-171401408,477,1
9957,LC-1714026,477,1
9958,LC-1714027,477,1
9959,LC-1714036,477,1
9960,LC-1714045,477,1
9961,LC-1714048,477,1
9962,LC-171405,477,1
9963,LC-1714055,477,1
9964,LC-1714058,477,1
9965,LC-1714064,477,1
9966,LC-1714066,477,1
9967,LC-1714082,477,1
9968,LC-1714093,477,1
9969,LC-6870107,459,1
9970,LC-6870108,459,1
9971,LC-6870110,459,1
9972,LC-687060,459,1
9973,LC-687061,459,1
9974,LC-687089,459,1
9975,LC-687095,459,1
9976,LC-6885116,460,1
9977,LC-6885134,460,1
9978,LC-6885147,460,1
9979,LC-688523,460,1
9980,LC-688529,460,1
9981,LC-688533,460,1
9982,LC-688538,460,1
9983,LC-6930134,463,2
9984,LC-6930146,463,2
9985,LC-693033,463,2
9986,LC-693038,463,2
9987,LC-69304,463,2
9988,LC-693061,463,2
9989,LC-693075,463,2
9990,LC-693086,463,2
9991,LC-6960108,465,3
9992,LC-6960131,465,3
9993,LC-6960134,465,3
9994,LC-696038,465,3
9995,LC-69604,465,3
9996,LC-696086,465,3
9997,LC-7050110,471,1
9998,LC-705013,471,1
9999,LC-70503,471,1
10000,LC-70504,471,1
10001,LC-705086,471,1
10002,LC-705095,471,1
10003,LC-714013,477,1
10004,LC-7140137,477,1
10005,LC-714023,477,1
10006,LC-714047,477,1
10007,LC-714061,477,1
10008,LC-714086,477,1
10009,LD-16855125,458,2
10010,LD-16855132,458,2
10011,LD-16855139,458,2
10012,LD-168551402,458,2
10013,LD-1685518,458,2
10014,LD-1685526,458,2
10015,LD-1685527,458,2
10016,LD-1685528,458,2
10017,LD-1685539,458,2
10018,LD-1685545,458,2
10019,LD-1685548,458,2
10020,LD-168555,458,2
10021,LD-1685559,458,2
10022,LD-168557,458,2
10023,LD-1685578,458,2
10024,LD-168558,458,2
10025,LD-1685582,458,2
10026,LD-1685593,458,2
10027,LD-1685598,458,2
10028,LD-1700511,468,1
10029,LD-17005118,468,1
10030,LD-17005139,468,1
10031,LD-1700514,468,1
10032,LD-170051402,468,1
10033,LD-170051404,468,1
10034,LD-170051406,468,1
10035,LD-1700518,468,1
10036,LD-1700534,468,1
10037,LD-1700539,468,1
10038,LD-1700545,468,1
10039,LD-1700548,468,1
10040,LD-170055,468,1
10041,LD-1700558,468,1
10042,LD-170057,468,1
10043,LD-1700582,468,1
10044,LD-1700591,468,1
10045,LD-1700598,468,1
10046,LD-6855110,458,2
10047,LD-6855117,458,2
10048,LD-6855137,458,2
10049,LD-68553,458,2
10050,LD-685568,458,2
10051,LD-685586,458,2
10052,LD-685595,458,2
10053,LD-7005134,468,1
10054,LD-700523,468,1
10055,LD-700560,468,1
10056,LD-700595,468,1
10057,LE-16810102,455,1
10058,LE-16810120,455,1
10059,LE-16810130,455,1
10060,LE-168101402,455,1
10061,LE-168101404,455,1
10062,LE-168101406,455,1
10063,LE-168101408,455,1
10064,LE-1681045,455,1
10065,LE-1681048,455,1
10066,LE-1681058,455,1
10067,LE-1681064,455,1
10068,LE-1681066,455,1
10069,LE-168107,455,1
10070,LE-168108,455,1
10071,LE-1681082,455,1
10072,LE-6810103,455,1
10073,LE-6810110,455,1
10074,LE-6810137,455,1
10075,LE-681060,455,1
10076,LE-68108,455,1
10077,LF-17185102,480,1
10078,LF-17185104,480,1
10079,LF-17185139,480,1
10080,LF-171851402,480,1
10081,LF-171851404,480,1
10082,LF-171851406,480,1
10083,LF-171851408,480,1
10084,LF-1718527,480,1
10085,LF-1718531,480,1
10086,LF-1718545,480,1
10087,LF-1718558,480,1
10088,LF-1718562,480,1
10089,LF-1718564,480,1
10090,LF-171857,480,1
10091,LF-7185111,480,1
10092,LF-7185134,480,1
10093,LF-718519,480,1
10094,LF-718533,480,1
10095,LH-16750101,451,1
10096,LH-1675014,451,1
10097,LH-167501404,451,1
10098,LH-167501406,451,1
10099,LH-167501408,451,1
10100,LH-1675018,451,1
10101,LH-1675027,451,1
10102,LH-1675036,451,1
10103,LH-1675039,451,1
10104,LH-1675048,451,1
10105,LH-1675055,451,1
10106,LH-167507,451,1
10107,LH-1675082,451,1
10108,LH-1675092,451,1
10109,LH-16900130,461,1
10110,LH-169001402,461,1
10111,LH-169001404,461,1
10112,LH-169001406,461,1
10113,LH-169001408,461,1
10114,LH-1690018,461,1
10115,LH-1690027,461,1
10116,LH-1690034,461,1
10117,LH-1690039,461,1
10118,LH-1690045,461,1
10119,LH-1690048,461,1
10120,LH-169005,461,1
10121,LH-1690058,461,1
10122,LH-1690059,461,1
10123,LH-1690064,461,1
10124,LH-169007,461,1
10125,LH-1690082,461,1
10126,LH-170201402,469,1
10127,LH-170201404,469,1
10128,LH-170201406,469,1
10129,LH-17020141,469,1
10130,LH-1702027,469,1
10131,LH-1702028,469,1
10132,LH-1702031,469,1
10133,LH-1702039,469,1
10134,LH-1702045,469,1
10135,LH-1702048,469,1
10136,LH-1702064,469,1
10137,LH-1702066,469,1
10138,LH-1702082,469,1
10139,LH-1702091,469,1
10140,LH-1702093,469,1
10141,LH-1702097,469,1
10142,LH-17155104,478,1
10143,LH-1715511,478,1
10144,LH-17155118,478,1
10145,LH-17155124,478,1
10146,LH-171551402,478,1
10147,LH-171551404,478,1
10148,LH-171551406,478,1
10149,LH-1715545,478,1
10150,LH-171555,478,1
10151,LH-1715558,478,1
10152,LH-1715559,478,1
10153,LH-1715564,478,1
10154,LH-1715566,478,1
10155,LH-171557,478,1
10156,LH-1715582,478,1
10157,LH-1715588,478,1
10158,LH-1715592,478,1
10159,LH-6750108,451,1
10160,LH-6750134,451,1
10161,LH-6750136,451,1
10162,LH-675033,451,1
10163,LH-675060,451,1
10164,LH-690030,461,1
10165,LH-69004,461,1
10166,LH-690095,461,1
10167,LH-7020131,469,1
10168,LH-7020134,469,1
10169,LH-702033,469,1
10170,LH-7155108,478,1
10171,LH-7155110,478,1
10172,LH-7155137,478,1
10173,LH-715519,478,1
10174,LH-715522,478,1
10175,LH-715523,478,1
10176,LH-715530,478,1
10177,LH-715568,478,1
10178,LL-16840120,457,1
10179,LL-16840139,457,1
10180,LL-168401404,457,1
10181,LL-168401406,457,1
10182,LL-168401408,457,1
10183,LL-1684027,457,1
10184,LL-1684031,457,1
10185,LL-1684039,457,1
10186,LL-1684045,457,1
10187,LL-1684048,457,1
10188,LL-168405,457,1
10189,LL-1684055,457,1
10190,LL-1684058,457,1
10191,LL-1684059,457,1
10192,LL-1684066,457,1
10193,LL-168407,457,1
10194,LL-1684082,457,1
10195,LL-6840103,457,1
10196,LL-6840117,457,1
10197,LL-6840134,457,1
10198,LL-6840135,457,1
10199,LL-6840137,457,1
10200,LL-684033,457,1
10201,LL-684060,457,1
10202,LL-684086,457,1
10203,LM-17065102,472,1
10204,LM-170651406,472,1
10205,LM-170651408,472,1
10206,LM-1706527,472,1
10207,LM-1706531,472,1
10208,LM-1706536,472,1
10209,LM-1706545,472,1
10210,LM-1706548,472,1
10211,LM-1706555,472,1
10212,LM-1706559,472,1
10213,LM-1706566,472,1
10214,LM-170657,472,1
10215,LM-1706588,472,1
10216,LM-1706593,472,1
10217,LM-7065105,472,1
10218,LM-70653,472,1
10219,LM-70654,472,1
10220,LO-171701,479,2
10221,LO-17170102,479,2
10222,LO-17170120,479,2
10223,LO-17170124,479,2
10224,LO-17170139,479,2
10225,LO-171701402,479,2
10226,LO-171701404,479,2
10227,LO-171701406,479,2
10228,LO-171701408,479,2
10229,LO-1717027,479,2
10230,LO-1717028,479,2
10231,LO-1717036,479,2
10232,LO-1717045,479,2
10233,LO-1717048,479,2
10234,LO-1717058,479,2
10235,LO-1717059,479,2
10236,LO-171707,479,2
10237,LO-1717082,479,2
10238,LO-1717092,479,2
10239,LO-1717093,479,2
10240,LO-7170117,479,2
10241,LO-7170134,479,2
10242,LO-7170147,479,2
10243,LO-717022,479,2
10244,LO-717069,479,2
10245,LO-717075,479,2
10246,LP-17080120,473,1
10247,LP-17080139,473,1
10248,LP-170801404,473,1
10249,LP-17080144,473,1
10250,LP-1708018,473,1
10251,LP-1708031,473,1
10252,LP-1708045,473,1
10253,LP-1708055,473,1
10254,LP-1708059,473,1
10255,LP-170807,473,1
10256,LP-1708082,473,1
10257,LP-1708091,473,1
10258,LP-17095102,474,1
10259,LP-1709512,474,1
10260,LP-17095132,474,1
10261,LP-17095139,474,1
10262,LP-170951402,474,1
10263,LP-170951404,474,1
10264,LP-170951406,474,1
10265,LP-170951408,474,1
10266,LP-1709518,474,1
10267,LP-1709527,474,1
10268,LP-1709528,474,1
10269,LP-1709545,474,1
10270,LP-1709551,474,1
10271,LP-1709558,474,1
10272,LP-1709559,474,1
10273,LP-1709582,474,1
10274,LP-1709592,474,1
10275,LP-1709598,474,1
10276,LP-7080134,473,1
10277,LP-7080137,473,1
10278,LP-708022,473,1
10279,LP-708038,473,1
10280,LP-708086,473,1
10281,LP-7095134,474,1
10282,LP-709523,474,1
10283,LP-709560,474,1
10284,LP-709586,474,1
10285,LR-16915101,462,1
10286,LR-16915120,462,1
10287,LR-1691514,462,1
10288,LR-169151404,462,1
10289,LR-169151408,462,1
10290,LR-1691518,462,1
10291,LR-1691527,462,1
10292,LR-1691531,462,1
10293,LR-1691539,462,1
10294,LR-1691544,462,1
10295,LR-1691545,462,1
10296,LR-1691555,462,1
10297,LR-1691558,462,1
10298,LR-1691564,462,1
10299,LR-1691582,462,1
10300,LR-17035102,470,2
10301,LR-17035120,470,2
10302,LR-170351402,470,2
10303,LR-170351404,470,2
10304,LR-170351406,470,2
10305,LR-17035143,470,2
10306,LR-1703518,470,2
10307,LR-1703536,470,2
10308,LR-1703539,470,2
10309,LR-1703545,470,2
10310,LR-1703548,470,2
10311,LR-1703555,470,2
10312,LR-1703558,470,2
10313,LR-1703559,470,2
10314,LR-170357,470,2
10315,LR-1703592,470,2
10316,LR-1703593,470,2
10317,LR-6915134,462,1
10318,LR-691560,462,1
10319,LR-691573,462,1
10320,LR-7035107,470,2
10321,LR-7035108,470,2
10322,LR-7035146,470,2
10323,LR-703538,470,2
10324,LR-703577,470,2
10325,LR-70358,470,2
10326,LR-703586,470,2
10327,LS-16945139,464,2
10328,LS-169451402,464,2
10329,LS-169451404,464,2
10330,LS-169451406,464,2
10331,LS-1694527,464,2
10332,LS-1694528,464,2
10333,LS-1694531,464,2
10334,LS-1694536,464,2
10335,LS-1694545,464,2
10336,LS-1694559,464,2
10337,LS-1694564,464,2
10338,LS-169457,464,2
10339,LS-169458,464,2
10340,LS-1694582,464,2
10341,LS-1694598,464,2
10342,LS-16975139,466,3
10343,LS-169751402,466,3
10344,LS-169751404,466,3
10345,LS-169751406,466,3
10346,LS-1697518,466,3
10347,LS-1697531,466,3
10348,LS-1697548,466,3
10349,LS-1697550,466,3
10350,LS-1697558,466,3
10351,LS-1697559,466,3
10352,LS-1697564,466,3
10353,LS-1697582,466,3
10354,LS-17200102,481,2
10355,LS-172001402,481,2
10356,LS-172001404,481,2
10357,LS-172001406,481,2
10358,LS-172001408,481,2
10359,LS-1720018,481,2
10360,LS-1720026,481,2
10361,LS-1720039,481,2
10362,LS-1720045,481,2
10363,LS-172005,481,2
10364,LS-1720058,481,2
10365,LS-1720059,481,2
10366,LS-1720064,481,2
10367,LS-172007,481,2
10368,LS-1720080,481,2
10369,LS-1720082,481,2
10370,LS-17230118,483,1
10371,LS-17230120,483,1
10372,LS-17230139,483,1
10373,LS-172301402,483,1
10374,LS-172301404,483,1
10375,LS-172301406,483,1
10376,LS-1723018,483,1
10377,LS-1723027,483,1
10378,LS-1723045,483,1
10379,LS-1723048,483,1
10380,LS-1723051,483,1
10381,LS-172307,483,1
10382,LS-1723078,483,1
10383,LS-1723082,483,1
10384,LS-1723091,483,1
10385,LS-1723093,483,1
10386,LS-1723097,483,1
10387,LS-17245102,484,1
10388,LS-17245113,484,1
10389,LS-17245120,484,1
10390,LS-17245139,484,1
10391,LS-172451402,484,1
10392,LS-172451404,484,1
10393,LS-172451406,484,1
10394,LS-172451408,484,1
10395,LS-1724518,484,1
10396,LS-1724527,484,1
10397,LS-1724528,484,1
10398,LS-1724531,484,1
10399,LS-1724545,484,1
10400,LS-172455,484,1
10401,LS-172457,484,1
10402,LS-1724582,484,1
10403,LS-1724592,484,1
10404,LS-6945108,464,2
10405,LS-6945117,464,2
10406,LS-6945134,464,2
10407,LS-6945147,464,2
10408,LS-694523,464,2
10409,LS-694532,464,2
10410,LS-694538,464,2
10411,LS-694560,464,2
10412,LS-694563,464,2
10413,LS-6975117,466,3
10414,LS-6975134,466,3
10415,LS-6975146,466,3
10416,LS-697523,466,3
10417,LS-697595,466,3
10418,LS-7200108,481,2
10419,LS-7200134,481,2
10420,LS-720032,481,2
10421,LS-7230134,483,1
10422,LS-723029,483,1
10423,LS-723047,483,1
10424,LS-723068,483,1
10425,LS-723086,483,1
10426,LS-723094,483,1
10427,LS-723095,483,1
10428,LS-7245131,484,1
10429,LS-724523,484,1
10430,LS-724586,484,1
10431,LS-724595,484,1
10432,LT-16765102,452,1
10433,LT-1676511,452,1
10434,LT-16765120,452,1
10435,LT-16765139,452,1
10436,LT-167651404,452,1
10437,LT-167651406,452,1
10438,LT-1676527,452,1
10439,LT-1676531,452,1
10440,LT-1676539,452,1
10441,LT-1676545,452,1
10442,LT-1676548,452,1
10443,LT-1676551,452,1
10444,LT-1676558,452,1
10445,LT-1676564,452,1
10446,LT-167657,452,1
10447,LT-1676582,452,1
10448,LT-1676591,452,1
10449,LT-1676592,452,1
10450,LT-1676593,452,1
10451,LT-1676598,452,1
10452,LT-17110102,475,1
10453,LT-17110130,475,1
10454,LT-171101402,475,1
10455,LT-171101404,475,1
10456,LT-171101406,475,1
10457,LT-171101408,475,1
10458,LT-1711018,475,1
10459,LT-1711027,475,1
10460,LT-1711039,475,1
10461,LT-1711045,475,1
10462,LT-1711048,475,1
10463,LT-1711058,475,1
10464,LT-1711059,475,1
10465,LT-171107,475,1
10466,LT-1711082,475,1
10467,LT-1711091,475,1
10468,LT-6765117,452,1
10469,LT-676522,452,1
10470,LT-676523,452,1
10471,LT-676561,452,1
10472,LT-7110103,475,1
10473,LT-7110109,475,1
10474,LT-7110117,475,1
10475,LT-7110129,475,1
10476,LT-711095,475,1
10477,LW-168251,456,2
10478,LW-16825104,456,2
10479,LW-16825113,456,2
10480,LW-16825139,456,2
10481,LW-1682514,456,2
10482,LW-168251402,456,2
10483,LW-168251404,456,2
10484,LW-168251406,456,2
10485,LW-168251408,456,2
10486,LW-1682518,456,2
10487,LW-1682527,456,2
10488,LW-1682545,456,2
10489,LW-1682558,456,2
10490,LW-168257,456,2
10491,LW-168258,456,2
10492,LW-1682592,456,2
10493,LW-169901404,467,2
10494,LW-169901408,467,2
10495,LW-1699018,467,2
10496,LW-1699027,467,2
10497,LW-1699031,467,2
10498,LW-1699036,467,2
10499,LW-1699045,467,2
10500,LW-1699048,467,2
10501,LW-169905,467,2
10502,LW-1699058,467,2
10503,LW-1699064,467,2
10504,LW-169907,467,2
10505,LW-1699093,467,2
10506,LW-1699097,467,2
10507,LW-17125102,476,1
10508,LW-17125139,476,1
10509,LW-171251404,476,1
10510,LW-171251406,476,1
10511,LW-171251408,476,1
10512,LW-1712536,476,1
10513,LW-1712537,476,1
10514,LW-1712545,476,1
10515,LW-1712548,476,1
10516,LW-1712591,476,1
10517,LW-1712593,476,1
10518,LW-17215102,482,1
10519,LW-172151402,482,1
10520,LW-172151404,482,1
10521,LW-172151406,482,1
10522,LW-1721518,482,1
10523,LW-1721527,482,1
10524,LW-1721536,482,1
10525,LW-1721545,482,1
10526,LW-1721548,482,1
10527,LW-1721551,482,1
10528,LW-1721559,482,1
10529,LW-1721564,482,1
10530,LW-1721566,482,1
10531,LW-172157,482,1
10532,LW-1721582,482,1
10533,LW-6825107,456,2
10534,LW-6825117,456,2
10535,LW-6825129,456,2
10536,LW-6825134,456,2
10537,LW-6825137,456,2
10538,LW-682522,456,2
10539,LW-682533,456,2
10540,LW-682560,456,2
10541,LW-68259,456,2
10542,LW-6990108,467,2
10543,LW-6990122,467,2
10544,LW-6990134,467,2
10545,LW-6990142,467,2
10546,LW-699038,467,2
10547,LW-699060,467,2
10548,LW-699061,467,2
10549,LW-699068,467,2
10550,LW-699069,467,2
10551,LW-7125108,476,1
10552,LW-7125110,476,1
10553,LW-7125117,476,1
10554,LW-7125134,476,1
10555,LW-7125137,476,1
10556,LW-71253,476,1
10557,LW-71254,476,1
10558,LW-712569,476,1
10559,LW-712595,476,1
10560,LW-7215109,482,1
10561,LW-7215110,482,1
10562,LW-721523,482,1
10563,LW-721586,482,1
10564,LW-721595,482,1
10565,MA-17560102,505,3
10566,MA-17560124,505,3
10567,MA-175601402,505,3
10568,MA-175601404,505,3
10569,MA-175601406,505,3
10570,MA-1756037,505,3
10571,MA-1756048,505,3
10572,MA-1756055,505,3
10573,MA-1756058,505,3
10574,MA-1756059,505,3
10575,MA-1756064,505,3
10576,MA-175607,505,3
10577,MA-1756082,505,3
10578,MA-17995121,534,3
10579,MA-17995139,534,3
10580,MA-179951402,534,3
10581,MA-179951404,534,3
10582,MA-179951406,534,3
10583,MA-179951408,534,3
10584,MA-1799527,534,3
10585,MA-1799536,534,3
10586,MA-1799548,534,3
10587,MA-1799555,534,3
10588,MA-1799558,534,3
10589,MA-1799559,534,3
10590,MA-1799566,534,3
10591,MA-179957,534,3
10592,MA-1799582,534,3
10593,MA-7560103,505,3
10594,MA-7560134,505,3
10595,MA-756061,505,3
10596,MA-756086,505,3
10597,MA-7995134,534,3
10598,MA-799523,534,3
10599,MA-799529,534,3
10600,MA-799538,534,3
10601,MA-79954,534,3
10602,MA-799569,534,3
10603,MA-799574,534,3
10604,MA-799586,534,3
10605,MA-799595,534,3
10606,MB-17305124,488,1
10607,MB-17305125,488,1
10608,MB-17305139,488,1
10609,MB-173051402,488,1
10610,MB-173051404,488,1
10611,MB-173051406,488,1
10612,MB-173051408,488,1
10613,MB-17305144,488,1
10614,MB-1730518,488,1
10615,MB-1730545,488,1
10616,MB-1730548,488,1
10617,MB-1730558,488,1
10618,MB-1730559,488,1
10619,MB-1730564,488,1
10620,MB-173057,488,1
10621,MB-173058,488,1
10622,MB-1730582,488,1
10623,MB-18085139,540,1
10624,MB-180851402,540,1
